user_id	resource_id	real_rating	predict_rating	
6	203	3	4
184	529	4	4
308	517	4	4
387	663	4	4
7	665	4	3
532	241	5	4
407	403	4	3
71	357	5	5
389	454	2	3
520	300	4	4
342	7	4	4
467	1016	4	3
109	177	4	4
58	1048	1	3
60	491	4	4
492	187	5	4
447	248	5	4
385	650	5	3
464	1226	4	4
92	230	3	3
450	928	3	3
216	156	5	5
201	408	4	4
347	1039	5	4
561	7	5	4
363	164	2	3
380	751	3	3
377	271	4	4
15	282	3	3
326	434	5	3
305	941	2	3
328	323	3	3
457	1140	2	3
463	1014	2	3
62	44	3	3
244	754	4	4
360	304	4	4
391	282	4	3
18	461	4	4
545	89	3	4
222	11	5	4
552	225	3	3
503	382	4	4
147	270	3	5
149	337	2	3
405	1231	1	1
219	258	5	3
49	946	2	2
474	603	5	5
253	485	5	4
342	298	3	4
417	245	4	3
481	216	5	4
34	292	5	4
66	50	5	5
373	71	5	4
276	1194	3	4
498	182	4	4
232	750	3	4
454	496	4	3
435	713	5	4
359	546	3	4
532	721	4	4
152	49	5	4
374	183	4	4
406	173	2	4
312	608	5	5
346	375	1	2
75	405	4	3
539	242	5	5
524	161	4	3
455	57	4	4
295	202	5	4
429	83	4	4
399	301	4	3
381	705	5	5
561	805	3	3
124	144	4	3
214	705	4	4
546	17	4	4
417	340	3	4
503	488	5	5
160	282	4	4
523	935	5	4
437	1007	5	4
41	195	4	4
72	220	3	3
541	1	4	4
457	651	5	5
101	1132	3	2
145	412	4	2
318	1012	4	4
22	94	3	4
263	315	4	4
406	421	4	4
293	211	4	4
393	569	4	2
280	697	5	3
472	38	4	4
393	240	2	3
189	246	4	4
56	794	3	4
425	198	4	4
277	1129	3	3
530	692	4	4
563	233	4	4
542	56	5	4
201	282	2	2
239	753	5	4
452	79	4	4
174	1221	5	4
425	176	3	4
226	713	5	3
483	199	3	4
520	1028	1	3
423	148	3	3
497	38	3	3
545	472	5	3
532	562	5	4
551	132	5	4
396	871	2	3
193	476	2	2
339	4	4	4
537	226	2	2
559	902	4	3
343	168	4	5
564	1399	2	3
200	358	5	3
474	521	5	5
52	151	5	4
276	715	3	4
30	172	4	4
463	244	4	3
234	1169	4	3
1	220	3	3
524	554	4	3
426	655	4	4
560	1160	3	4
435	1103	4	4
544	1280	3	2
122	956	4	4
360	286	5	4
566	395	1	2
548	311	3	3
313	633	5	4
494	289	1	3
363	578	4	3
474	170	4	5
378	1181	2	2
508	214	3	4
264	856	3	5
537	956	4	3
497	127	5	4
321	863	3	4
425	187	3	4
10	137	4	4
354	151	3	4
454	318	5	4
104	628	4	3
59	168	5	5
128	690	3	3
394	38	4	3
458	461	4	4
76	137	5	4
563	401	4	3
551	561	5	3
551	318	5	5
7	286	4	4
429	763	4	3
251	978	2	3
394	313	5	5
573	194	4	4
497	407	2	2
450	282	5	4
121	100	4	4
308	56	5	5
552	322	3	3
541	560	3	3
508	82	3	3
453	424	1	1
549	866	4	4
567	1019	5	4
485	538	3	3
496	181	5	4
456	743	2	2
363	831	1	2
406	357	4	4
62	83	5	4
49	640	1	3
118	55	5	5
561	204	3	3
510	286	3	3
455	380	3	3
176	328	4	3
569	111	3	3
416	237	3	4
144	1	4	4
416	1300	3	3
393	147	5	4
303	1089	1	2
450	305	4	4
84	95	4	4
322	603	5	5
276	755	3	3
236	9	5	4
451	336	4	2
435	584	3	3
416	934	2	3
343	297	5	4
337	380	4	4
189	527	5	5
321	60	4	4
13	222	3	3
87	281	4	4
479	632	5	4
437	12	5	4
436	761	4	3
225	427	5	5
346	470	3	4
561	343	4	2
357	123	4	4
457	172	5	5
267	169	5	5
450	275	4	5
416	242	4	4
299	129	4	4
64	425	4	4
339	235	3	4
473	116	5	4
452	99	3	4
428	272	5	5
276	1042	1	3
496	136	1	3
263	527	5	4
537	470	2	3
496	135	2	4
255	682	5	2
463	362	1	3
514	423	5	4
311	501	5	4
527	143	2	4
118	396	5	4
484	293	5	4
542	693	4	4
308	24	4	4
536	50	5	5
89	321	4	4
480	166	5	4
463	1605	2	3
239	132	5	4
312	185	5	5
374	665	4	3
339	528	5	4
435	825	3	3
234	1453	2	3
450	873	3	4
344	121	3	3
90	509	5	4
291	569	3	3
417	174	3	4
543	1262	2	4
207	55	3	3
399	69	3	3
354	116	5	4
474	135	5	5
206	1024	1	3
130	1095	3	3
399	186	4	3
479	121	4	3
119	168	5	5
305	793	5	4
60	12	4	5
308	945	4	4
44	450	2	2
354	531	4	4
529	873	4	4
387	194	3	4
308	494	5	4
550	255	3	4
313	1	4	4
561	584	3	3
245	1047	3	3
274	276	4	5
194	1066	3	2
533	54	4	3
379	385	2	4
466	183	3	4
251	282	4	4
397	340	2	4
125	105	3	3
504	82	4	4
499	651	4	4
325	183	3	4
524	291	4	3
535	735	5	4
280	748	2	3
493	327	5	3
510	294	3	3
328	912	3	3
174	764	4	3
49	90	1	2
506	227	4	4
546	672	3	3
244	156	4	4
208	310	4	4
268	1222	2	2
498	591	4	3
357	151	5	4
472	561	5	4
392	255	3	4
465	97	2	3
495	1135	5	3
536	133	4	4
405	427	5	4
474	463	5	4
573	143	2	4
456	720	3	2
318	58	4	4
347	1012	4	4
573	192	4	4
554	546	3	3
532	538	4	4
340	143	5	5
130	100	3	5
416	298	4	5
190	313	5	4
92	265	4	4
415	480	5	5
1	8	1	4
573	127	4	4
542	367	4	3
498	1083	3	2
533	240	1	3
198	98	4	4
128	419	3	4
416	585	1	3
73	382	4	4
525	237	4	4
56	78	3	2
90	954	4	4
449	273	4	3
38	259	3	4
110	1249	3	3
29	286	5	4
407	289	3	3
496	222	3	3
269	302	3	4
506	550	4	4
406	705	4	4
2	291	3	4
178	819	2	3
463	235	2	2
543	231	3	3
513	265	5	5
326	654	1	3
59	514	5	5
496	1063	3	3
472	431	5	5
535	502	5	4
453	586	2	2
244	268	5	4
542	1218	3	4
84	300	4	4
43	79	4	4
235	431	2	4
553	482	4	5
504	63	3	3
339	942	4	4
497	625	3	3
579	1	4	4
322	302	5	5
514	318	4	5
299	483	5	4
109	164	5	4
574	300	4	4
49	96	1	3
201	207	3	3
417	73	3	3
188	97	5	4
498	23	4	4
474	653	4	4
519	336	5	3
500	70	4	3
312	208	5	4
490	124	4	4
308	568	5	4
151	204	4	4
487	38	2	3
401	153	2	3
551	274	2	4
393	825	4	3
189	603	5	5
393	588	4	4
447	147	4	3
487	298	5	4
474	684	4	4
181	100	3	2
385	739	1	2
459	120	2	3
70	576	2	3
405	1422	1	2
452	491	4	4
342	194	3	4
523	792	4	4
59	61	4	4
136	204	4	4
334	937	3	3
335	323	4	3
417	855	2	4
456	608	4	4
409	382	4	3
479	304	4	3
296	294	1	4
454	603	4	4
403	845	4	4
344	322	2	3
336	100	3	4
194	73	3	3
311	519	3	4
373	173	5	5
23	203	4	4
152	364	4	3
60	609	3	4
542	28	4	4
537	516	3	3
577	229	4	3
95	200	2	4
237	238	4	4
130	215	5	5
483	612	3	3
158	92	4	4
417	214	5	3
392	328	3	4
500	252	2	3
479	101	4	3
401	9	3	3
87	1049	3	3
454	28	4	4
528	193	4	4
286	211	4	4
399	180	3	3
533	879	3	3
224	469	1	3
547	301	3	3
234	178	5	4
347	508	3	4
85	229	3	3
378	1400	3	3
450	381	2	4
286	179	5	4
455	402	4	4
141	292	1	4
531	323	5	3
181	282	4	2
519	1592	5	5
285	100	4	4
545	447	3	4
496	509	3	3
497	67	3	3
531	289	3	3
442	318	4	4
174	553	5	4
472	229	5	4
532	1496	2	5
487	1035	4	3
256	36	3	2
551	582	5	4
87	783	4	3
95	89	3	4
299	255	2	3
405	421	1	3
3	258	2	3
327	1101	4	3
555	168	4	4
244	1057	4	3
534	930	4	4
339	498	4	4
425	144	4	4
562	56	1	4
327	273	2	3
59	234	5	5
84	597	3	3
506	554	3	3
276	323	3	3
406	274	3	3
406	746	3	4
573	661	4	4
222	284	3	3
293	550	1	2
284	345	4	3
548	255	4	4
474	419	4	4
279	81	4	3
429	132	3	4
157	313	5	5
291	975	2	3
527	181	4	4
458	180	4	4
291	164	4	4
429	535	2	3
534	24	5	4
229	300	2	3
211	491	3	4
379	174	5	5
222	569	2	3
486	1017	3	3
545	54	4	4
84	117	4	4
151	609	4	4
337	250	3	4
194	997	3	2
243	514	4	4
1	147	3	4
13	790	2	2
326	423	3	4
441	751	4	3
453	143	2	4
57	871	3	2
366	217	5	4
354	98	3	4
115	23	5	5
469	127	4	5
484	924	5	4
125	181	5	4
239	498	4	4
307	395	3	3
436	179	3	4
532	1046	4	4
151	215	3	4
71	248	3	4
276	358	3	3
530	322	4	3
216	11	5	4
276	395	2	3
14	428	4	4
52	815	4	4
58	640	5	3
486	258	5	4
299	634	2	4
564	333	3	4
381	16	4	4
500	498	4	4
95	705	5	4
342	1170	3	3
234	25	3	3
342	326	1	3
486	127	5	4
421	333	4	4
534	595	4	4
137	1	3	5
334	127	4	4
551	91	1	4
505	402	5	4
151	26	3	4
21	559	1	3
405	1442	1	2
87	127	4	4
523	1009	5	4
188	468	4	4
472	473	4	4
517	873	3	3
452	513	4	4
466	302	5	4
86	683	5	2
560	118	3	3
294	269	5	4
334	483	5	4
442	177	4	4
13	871	2	2
85	143	4	4
417	183	4	4
83	111	3	4
200	760	4	3
142	176	5	4
280	174	3	4
548	147	5	4
286	969	5	4
405	504	2	3
77	127	2	4
264	26	4	4
181	977	1	1
392	172	5	5
390	283	4	4
474	132	4	5
195	143	5	4
559	188	5	4
393	64	4	4
504	1439	4	3
49	433	5	3
401	365	4	2
536	271	3	4
501	406	3	3
301	109	5	4
537	151	2	3
483	538	2	3
493	235	2	3
584	114	4	4
189	630	4	3
407	181	3	4
560	319	4	3
498	98	4	4
280	315	5	4
108	748	3	3
430	1240	3	4
504	237	3	4
551	316	5	5
546	286	2	4
493	343	3	3
379	205	5	4
102	436	2	3
394	98	5	5
332	679	5	4
576	825	4	3
87	1181	3	3
457	143	5	5
16	531	5	4
349	121	2	3
278	315	4	5
311	416	4	4
247	300	2	4
104	111	1	3
61	300	5	3
334	221	5	4
236	692	4	4
64	196	4	4
508	1	5	4
381	479	5	5
200	758	3	2
276	433	4	4
1	1	5	4
543	1194	4	4
533	234	2	4
378	126	4	4
18	98	5	4
42	237	4	4
320	808	4	3
15	546	2	3
394	265	4	4
514	682	4	3
489	260	3	3
148	151	4	4
276	241	4	4
454	118	4	3
387	127	4	4
450	865	4	4
437	134	5	4
416	194	5	5
557	257	2	4
16	385	5	5
184	694	5	4
210	657	4	5
181	307	1	2
246	198	4	4
416	251	5	5
565	179	5	5
538	405	3	3
497	792	3	3
145	515	5	4
485	294	1	2
408	312	3	3
387	229	2	3
506	28	4	5
13	801	3	3
269	523	5	3
373	214	4	4
450	1033	3	3
498	164	3	3
488	28	4	4
453	385	3	4
14	210	5	4
479	190	4	4
246	235	3	3
458	469	4	4
93	283	4	4
493	265	5	4
85	955	4	3
20	174	4	4
347	181	5	5
557	508	4	4
380	956	4	3
568	606	5	4
387	8	4	4
405	1470	2	2
574	315	3	4
569	283	4	4
450	199	5	4
577	996	3	3
529	323	4	3
504	396	2	3
474	7	5	4
502	358	4	3
536	21	3	4
193	403	3	3
64	144	3	4
280	409	3	3
49	557	3	3
311	133	3	4
436	1468	5	3
60	637	4	3
468	612	4	5
184	203	3	4
157	286	5	4
90	990	3	4
378	686	4	4
417	555	1	2
164	515	4	5
276	388	2	3
363	423	3	3
585	1488	4	3
541	465	4	4
222	732	4	4
455	1034	2	3
201	466	4	3
464	301	4	4
288	190	1	4
47	683	3	2
320	800	4	3
559	73	4	3
416	1516	5	4
291	941	4	3
536	511	5	5
13	795	2	2
532	1415	2	3
216	569	3	3
533	430	5	4
405	184	1	3
524	541	1	3
508	216	5	4
151	474	5	5
44	737	1	3
519	263	5	1
522	523	5	4
416	469	4	4
588	721	5	3
334	68	3	3
201	230	3	3
506	82	5	4
546	288	4	4
234	432	4	4
354	258	4	4
416	286	5	4
472	362	5	4
369	890	3	3
486	936	3	4
387	428	4	3
326	181	4	4
503	714	4	4
321	174	3	4
232	269	3	4
521	182	3	3
518	7	3	4
211	230	3	3
207	462	3	4
294	237	4	4
342	125	2	3
489	689	5	4
456	410	4	3
109	722	3	3
500	535	3	3
577	204	4	4
517	111	3	3
493	98	4	5
264	645	4	5
201	1421	3	3
318	70	5	4
429	238	5	4
428	312	4	4
561	53	3	2
347	371	1	3
536	387	3	3
291	1	5	4
201	1006	2	2
374	978	2	3
320	570	4	3
504	167	3	3
331	234	4	4
38	1036	4	4
345	226	3	3
389	642	4	4
551	161	5	4
460	713	4	3
126	340	5	3
334	151	4	4
518	100	4	4
283	294	4	4
72	77	4	3
189	207	5	4
336	1051	2	3
373	226	3	3
440	921	5	4
194	76	2	3
454	121	4	3
560	260	1	3
401	1	2	3
15	248	1	3
556	48	5	5
450	311	4	4
504	655	4	4
567	221	5	4
497	381	3	3
289	125	2	3
6	485	5	4
141	831	2	3
526	147	4	3
569	25	4	4
41	188	4	4
379	64	5	5
251	147	3	4
537	137	4	3
10	462	3	4
64	121	2	3
429	404	4	3
344	1142	5	4
508	101	5	4
276	1011	3	4
379	172	4	5
18	283	5	4
314	866	4	4
295	121	4	4
283	409	4	3
537	82	2	3
132	484	4	4
496	17	3	3
59	975	4	4
49	1083	2	1
130	565	3	4
282	300	3	4
485	245	3	3
145	134	4	4
385	211	3	4
532	66	5	4
409	1097	2	4
194	13	4	3
363	657	5	4
417	144	3	4
453	69	4	4
144	8	4	4
540	741	3	4
480	642	4	4
57	181	5	4
476	209	4	4
566	8	4	4
293	544	3	3
219	879	4	2
253	220	4	4
234	1461	2	3
92	370	1	2
267	174	5	5
454	316	4	4
533	479	4	4
561	211	4	3
313	523	5	4
551	616	5	4
95	153	5	4
77	246	5	4
567	480	4	4
177	217	3	3
327	301	3	2
206	683	1	1
553	646	4	4
302	680	2	2
480	165	5	4
405	1206	1	1
542	1059	4	3
509	300	3	2
254	225	3	2
420	475	4	4
343	471	4	3
584	258	4	4
12	708	3	4
359	121	4	4
342	547	5	3
524	497	2	4
438	255	4	4
116	1214	3	2
537	237	3	3
137	210	5	5
494	174	5	5
210	4	4	4
406	699	4	3
53	1087	4	2
566	1193	5	4
504	563	3	2
455	42	2	4
389	503	3	4
500	179	4	4
561	19	3	3
410	754	3	3
271	509	4	4
305	1512	3	5
62	1132	2	3
533	190	2	4
378	181	4	4
386	24	4	4
504	151	4	4
416	127	5	5
437	660	4	4
363	518	4	4
314	379	3	3
465	191	4	4
465	199	3	4
588	365	5	4
548	1405	3	3
434	237	5	4
197	265	5	4
263	271	1	4
255	564	1	2
398	230	3	4
416	432	2	4
537	615	3	4
537	269	3	3
385	236	2	3
561	1524	4	4
313	333	4	4
436	39	3	3
488	199	4	4
267	665	4	3
532	829	3	4
263	136	4	5
561	518	4	3
22	636	3	4
20	820	2	3
299	488	4	4
398	796	3	3
409	322	2	3
332	282	5	4
314	196	3	4
59	484	4	5
479	358	1	3
13	484	5	4
561	1139	1	1
90	20	4	4
246	981	1	2
405	1471	1	0
13	138	1	3
296	237	5	4
475	316	5	4
405	939	5	2
533	9	4	4
405	1063	5	3
92	237	4	3
401	64	3	4
234	307	2	3
15	235	1	2
157	340	5	4
537	207	4	3
533	1282	3	3
425	1089	2	2
374	1513	2	3
561	468	1	2
532	1210	4	3
473	137	4	4
591	1017	3	3
311	77	5	4
507	689	5	5
404	270	4	4
71	181	3	4
144	61	3	4
411	566	4	4
303	1411	2	3
442	53	3	3
392	289	5	3
23	224	5	4
535	238	4	4
189	500	5	4
308	216	3	4
539	131	4	4
11	357	5	4
405	537	1	2
587	349	3	3
405	520	2	3
484	50	5	5
181	1059	1	1
524	931	3	2
62	651	4	4
228	137	1	4
429	627	2	3
417	616	2	3
161	257	3	3
214	462	4	4
574	321	1	3
336	290	3	3
545	648	3	4
406	428	5	4
363	678	1	2
131	127	4	5
399	231	3	2
18	973	3	4
397	878	1	2
270	581	5	4
537	457	1	1
484	510	4	4
503	20	5	4
268	544	3	3
177	173	4	4
94	665	3	3
575	322	3	2
555	87	4	4
592	418	4	4
145	282	5	3
69	307	2	4
393	797	3	3
270	860	5	3
553	307	4	4
54	546	3	3
425	831	3	2
374	483	3	4
268	203	5	4
422	1187	4	3
580	825	4	3
77	15	2	4
551	959	5	4
264	1118	4	4
334	955	1	3
435	762	4	3
532	153	4	5
128	924	3	4
60	404	3	4
592	124	5	5
75	13	5	3
500	284	3	3
401	1289	2	1
537	7	4	3
303	780	5	3
412	154	3	4
456	13	4	4
294	50	5	5
405	1553	1	2
87	570	3	3
70	230	4	3
586	148	3	3
299	237	2	3
550	993	4	4
459	742	4	4
57	405	4	4
303	64	5	5
566	83	4	4
316	678	1	2
96	445	4	5
479	298	3	4
537	241	3	3
84	685	3	3
294	928	3	3
255	665	3	2
92	271	2	3
456	1218	3	3
592	204	5	4
276	159	3	3
457	44	4	4
460	591	2	3
13	518	4	3
582	246	4	4
271	277	4	4
551	307	4	4
154	874	3	4
102	187	3	3
144	4	4	3
22	684	3	4
405	199	1	3
405	1559	1	2
329	331	3	3
561	530	4	3
439	300	4	3
288	121	2	4
399	806	3	3
49	71	3	2
189	487	5	5
178	87	4	4
472	930	5	4
297	11	4	4
497	145	4	2
551	742	5	4
48	209	5	4
10	205	5	5
181	1197	1	2
445	293	3	2
586	39	4	3
178	200	3	4
425	207	2	3
342	866	1	2
23	151	3	4
435	318	5	4
555	480	4	5
344	151	5	4
178	226	4	4
474	483	5	5
567	483	5	4
10	663	3	5
267	53	4	3
255	5	2	3
246	1044	1	3
188	64	5	5
449	753	5	4
542	187	4	4
532	168	5	5
206	1431	1	3
299	965	4	3
329	117	3	4
345	772	4	3
10	467	4	4
435	260	3	3
33	260	4	3
101	147	4	4
411	161	2	4
118	171	5	5
90	443	4	5
561	506	3	3
399	727	4	3
429	686	2	3
25	116	4	4
405	645	1	3
268	174	5	4
497	39	3	3
561	497	4	4
16	12	5	5
577	662	4	4
409	170	4	4
567	1	3	4
394	195	5	5
407	357	4	4
561	1220	2	2
590	285	5	5
405	82	4	3
387	238	5	4
416	824	2	3
530	178	5	5
503	778	5	4
506	747	2	4
280	140	4	3
396	405	3	4
515	315	4	3
397	457	1	1
307	257	5	4
532	818	2	4
269	160	2	3
503	45	5	5
585	582	3	4
407	972	3	3
409	204	5	4
38	418	5	4
298	588	4	4
456	185	4	4
435	436	4	4
537	187	4	4
374	463	1	4
326	317	3	3
49	1071	3	2
92	949	3	3
577	117	4	4
579	528	4	4
303	227	3	4
85	495	3	3
105	340	3	4
405	779	1	1
111	303	3	4
268	59	5	4
435	435	3	4
267	159	4	4
97	175	5	4
94	484	5	4
224	365	3	3
551	355	4	3
543	238	3	4
373	553	4	4
414	272	5	5
271	161	2	3
506	54	4	4
405	403	5	2
494	924	4	4
158	53	1	3
455	65	3	4
586	756	1	3
48	191	5	4
480	265	3	4
348	926	3	4
488	299	3	2
593	633	5	4
194	159	3	3
124	168	5	3
364	319	3	4
158	221	2	4
109	156	5	4
76	547	2	4
7	595	2	3
561	1	2	3
156	83	3	4
94	209	5	4
308	171	4	4
326	565	3	3
76	1048	2	3
87	50	5	5
455	313	4	4
354	1137	4	4
456	91	2	3
586	559	5	3
472	196	4	5
95	198	5	4
540	742	4	4
449	1367	4	5
406	813	4	4
239	589	3	5
408	302	5	5
511	880	5	4
52	19	5	4
465	180	3	4
391	191	3	4
194	134	2	4
170	988	3	3
451	687	2	2
364	948	4	2
282	343	4	3
405	509	1	3
429	154	3	4
328	161	4	4
174	278	5	4
568	269	4	4
91	429	4	4
214	135	3	4
479	692	3	4
279	158	3	2
497	455	4	3
318	191	5	4
387	197	2	4
541	274	4	4
569	924	3	4
472	417	4	4
450	371	3	4
183	375	2	2
59	211	5	4
576	181	4	4
43	9	4	4
184	175	3	4
435	229	2	3
378	702	4	3
537	922	3	3
59	226	4	4
487	768	3	3
524	290	2	3
243	318	4	5
11	728	3	3
119	459	4	4
437	287	2	3
435	797	3	3
200	501	4	4
460	7	3	4
59	747	4	4
545	144	3	4
599	682	4	4
80	260	1	3
468	181	3	4
156	772	3	3
458	1070	4	4
115	673	3	4
363	805	4	3
524	724	3	4
262	72	3	3
105	327	4	3
432	181	5	4
448	304	3	3
541	255	3	3
119	301	4	4
92	222	4	3
497	412	1	2
244	716	3	3
445	221	1	2
401	147	2	3
95	141	4	4
550	300	4	4
357	274	4	4
234	188	2	3
535	168	5	5
18	805	4	4
13	661	5	4
302	988	2	1
181	19	1	2
536	570	3	3
472	80	3	4
214	92	4	4
114	646	4	4
197	679	1	3
577	684	4	4
378	450	3	2
452	485	2	4
434	9	1	3
291	38	3	3
81	42	4	4
318	284	3	3
19	211	4	4
432	508	5	4
381	1532	2	3
546	458	1	4
279	204	3	3
537	90	1	2
174	139	3	3
553	496	3	4
43	1056	3	3
18	709	5	4
181	129	2	2
525	1011	3	3
463	813	4	4
433	95	3	4
453	393	3	3
193	742	4	3
159	126	5	4
350	210	4	4
303	709	5	4
361	204	4	3
305	181	4	4
246	288	5	3
301	1016	4	4
373	393	4	3
497	384	2	2
370	210	3	4
329	194	3	4
503	430	5	4
405	1404	1	2
401	14	3	3
495	389	5	4
326	837	4	4
548	235	3	3
545	265	4	4
184	739	3	3
207	127	5	4
326	228	4	4
505	88	4	3
256	203	4	4
222	1336	2	1
541	239	4	4
406	1118	3	4
59	436	5	4
347	544	4	3
417	1157	4	3
514	336	1	3
58	1012	4	4
401	655	3	4
498	144	1	3
10	511	4	5
597	328	4	4
458	596	4	3
533	380	4	4
54	288	4	4
56	820	3	3
531	457	1	2
425	1434	4	2
59	529	4	5
488	521	3	3
551	340	4	4
379	124	5	5
533	496	5	4
420	116	4	4
554	98	5	5
180	367	1	4
589	268	1	3
534	240	5	4
498	1131	3	4
173	306	5	5
96	182	4	5
368	774	4	3
378	319	3	4
48	98	5	4
393	1210	3	3
63	546	2	2
548	477	1	3
391	963	5	4
499	202	4	4
497	808	2	3
158	694	5	5
472	746	5	5
311	754	3	4
237	197	4	5
347	471	4	4
394	597	2	4
380	7	3	4
548	760	3	3
552	829	3	2
488	176	4	4
38	590	1	2
184	523	4	4
483	365	2	2
70	231	3	3
429	150	5	4
232	186	4	4
175	12	4	5
543	216	4	4
521	826	2	2
169	243	3	3
18	236	3	4
261	243	5	3
561	239	3	2
538	69	5	4
303	106	2	3
327	232	4	2
405	1484	1	2
293	199	5	4
577	15	3	4
288	289	3	3
22	229	2	3
432	1049	2	3
184	393	4	3
76	1006	3	3
8	241	4	4
92	405	2	3
409	427	5	4
605	127	5	5
59	79	5	5
15	879	3	3
152	117	4	5
253	96	5	4
579	179	3	4
47	327	4	4
523	211	4	5
92	577	3	2
164	291	5	4
400	286	4	4
389	179	4	4
495	201	2	4
181	111	3	2
533	87	4	4
577	186	4	4
576	381	3	3
286	339	5	4
40	270	3	3
62	1018	3	3
533	1028	2	3
580	7	3	4
197	354	2	3
592	336	1	3
293	48	5	4
130	1244	4	3
385	511	4	4
510	358	1	2
348	368	3	3
332	1	4	5
561	64	3	3
163	301	3	3
453	3	4	3
442	56	5	4
174	843	2	3
537	461	3	3
200	890	4	2
500	125	3	3
378	476	3	3
416	678	2	3
276	189	4	4
485	288	3	3
57	710	3	4
416	1014	3	4
190	272	5	4
151	147	2	4
297	919	1	4
37	231	2	3
437	116	3	4
323	11	5	4
378	629	5	3
5	414	3	3
94	1222	3	3
90	462	5	5
432	322	3	3
342	535	3	3
595	1264	2	3
416	1540	4	3
213	393	3	4
556	325	2	3
363	32	2	3
29	661	5	4
59	477	3	4
301	121	4	3
539	185	4	4
303	1426	2	4
161	133	2	3
244	1168	4	4
210	956	3	4
409	1593	4	4
198	356	3	3
535	59	3	4
95	78	3	3
416	1160	4	4
334	485	3	4
586	281	3	3
92	474	4	4
136	116	5	5
3	342	4	3
181	831	1	1
82	432	4	3
6	507	4	4
393	553	3	3
446	292	5	3
499	318	5	5
548	222	5	4
190	273	4	4
279	12	2	4
83	1016	4	4
392	491	5	4
239	504	4	4
417	50	3	4
119	825	3	4
116	288	3	3
569	50	5	4
524	898	4	3
456	696	3	3
222	580	3	3
516	181	4	4
82	326	2	3
561	163	3	3
275	431	3	3
221	544	4	3
95	640	3	3
1	173	5	5
441	117	4	4
321	382	3	3
437	732	4	4
562	114	1	4
501	237	4	4
207	609	4	3
330	216	5	5
49	262	5	3
385	657	4	4
405	94	5	2
316	707	4	4
474	380	4	4
200	527	4	5
417	758	2	2
543	86	4	4
523	707	5	5
411	38	4	3
201	923	3	4
456	508	4	4
551	1267	4	3
457	174	5	5
414	346	5	4
290	97	3	4
533	202	4	4
13	433	4	3
108	294	4	3
274	125	4	4
421	674	5	3
505	176	4	3
517	269	3	4
128	471	4	4
42	501	5	4
413	508	4	3
509	879	1	2
223	333	4	4
490	237	1	3
381	529	5	4
562	191	5	4
13	7	2	3
122	11	1	4
467	93	4	4
47	258	4	4
357	472	3	4
524	178	3	4
151	847	5	4
85	458	3	3
487	99	4	4
523	652	2	4
514	750	4	4
579	1074	3	3
89	100	5	5
575	181	2	3
439	237	5	4
429	225	2	2
533	222	5	4
573	427	4	4
299	298	4	4
458	127	5	5
269	200	4	4
497	395	4	3
7	572	3	3
505	199	4	4
521	33	4	3
485	313	4	4
554	69	5	4
318	892	3	3
435	697	4	3
559	514	4	4
1	75	4	3
393	739	3	4
293	50	5	4
538	117	3	3
405	1437	1	1
592	1315	2	4
125	340	1	3
537	95	1	2
392	288	4	4
551	343	4	3
57	826	2	3
305	199	4	4
401	356	4	3
449	244	4	3
514	392	4	4
330	177	4	4
264	656	4	5
276	627	3	3
68	25	4	4
250	325	4	3
184	51	4	3
159	1049	4	3
12	216	5	5
518	222	5	4
575	507	2	3
116	302	3	4
586	219	3	3
435	23	4	4
558	508	5	4
525	685	4	3
416	313	5	5
471	151	2	3
85	510	4	4
314	67	4	3
13	791	5	2
405	739	2	2
476	288	4	4
190	591	4	4
334	175	4	4
508	173	4	4
292	748	3	4
603	174	3	5
577	720	4	3
59	1101	5	4
94	670	3	3
46	50	4	5
423	628	4	3
330	739	5	5
344	275	4	4
537	13	4	3
204	170	5	4
552	471	3	3
456	179	5	4
5	70	4	3
400	306	3	4
16	208	5	5
579	168	4	4
378	692	4	4
450	354	4	4
145	563	3	3
291	325	4	3
474	283	3	4
399	264	3	2
523	269	5	5
7	237	5	4
92	1208	4	3
519	908	5	3
535	4	3	4
378	1009	3	4
200	568	5	4
417	1183	4	2
20	357	1	4
161	473	1	2
407	483	4	4
315	183	3	5
201	181	2	3
601	1073	2	4
226	97	3	4
293	248	3	3
402	476	3	3
457	234	5	5
320	17	5	3
472	477	5	4
429	218	3	3
577	218	3	4
33	348	4	4
314	66	5	4
554	542	3	3
456	959	4	4
244	468	1	3
541	143	4	4
555	546	3	3
500	699	3	3
379	622	5	4
60	629	3	4
215	228	5	4
243	732	4	3
601	181	5	4
385	851	5	4
456	194	3	4
83	477	2	3
387	23	2	4
485	321	3	3
429	283	3	4
29	79	4	4
551	241	4	4
432	100	3	5
354	650	3	3
384	333	4	4
214	156	5	4
524	210	3	4
407	993	4	4
606	418	5	4
449	1372	4	3
397	171	5	4
395	273	2	4
548	298	4	4
13	914	2	2
99	405	4	4
561	65	3	3
495	88	4	4
213	127	5	5
498	59	4	4
160	185	5	5
85	664	4	3
265	688	2	3
311	72	4	4
524	289	4	3
70	450	1	2
493	687	1	2
601	834	1	1
218	1073	5	4
589	288	5	4
272	183	4	5
525	276	5	3
455	265	4	4
577	110	4	3
470	813	3	4
120	237	3	4
437	70	3	3
506	792	2	4
452	187	3	4
352	17	2	3
392	248	4	4
311	294	4	4
155	332	2	3
293	357	4	4
568	1050	4	3
392	173	4	5
293	483	5	4
585	113	3	4
589	340	1	4
276	239	4	4
